matchId,queueId,gameDuration,gameStartTimestamp,summonerName,teamId,championName,kills,deaths,assists,kda,totalMinionsKilled,totalDamageTaken,totalDamageDealtToChampions,goldEarned,visionScore,summoner1Id,summoner2Id,firstTowerKill,firstBloodAssist,firstBloodKill,champExperience,doubleKills,tripleKills,quadraKills,pentaKills,win,gameDurationMin,gameStartTime,gameStartTimeFormatted
BR1_3060352004,420,1693,1738205556094,Arthur Lanches,200,Kennen,13,4,8,5.25,166,19343,31445,13911,18,4,12,False,False,True,16570,2,0,0,0,True,28.2,2025-01-30 02:52:36.094,2025-01-30 02:52:36
BR1_3060317869,420,1805,1738202383183,Arthur Lanches,200,Orianna,12,5,10,4.4,186,22961,27443,13777,19,4,12,False,False,True,15051,1,0,0,0,False,30.1,2025-01-30 01:59:43.183,2025-01-30 01:59:43
BR1_3060295347,420,1092,1738200170861,Arthur Lanches,100,Teemo,7,1,6,13.0,114,9253,14227,7879,9,4,14,False,False,False,8319,2,0,0,0,True,18.2,2025-01-30 01:22:50.861,2025-01-30 01:22:50
BR1_3060267961,420,913,1738197935684,Arthur Lanches,200,Teemo,2,0,1,3.0,126,4454,6979,5770,9,4,14,False,False,False,8054,0,0,0,0,True,15.2,2025-01-30 00:45:35.684,2025-01-30 00:45:35
BR1_3060179423,420,2216,1738189943253,Arthur Lanches,200,Teemo,5,4,14,4.75,259,25339,42750,14763,21,4,14,False,True,False,20254,0,0,0,0,True,36.9,2025-01-29 22:32:23.253,2025-01-29 22:32:23
BR1_3060148347,420,1477,1738186535901,Arthur Lanches,200,Teemo,6,2,2,4.0,197,9359,14282,10338,11,4,14,False,False,False,14339,0,0,0,0,True,24.6,2025-01-29 21:35:35.901,2025-01-29 21:35:35
BR1_3059836280,420,1580,1738113559717,Arthur Lanches,100,Teemo,5,3,6,3.67,166,16104,24043,9998,13,4,14,False,False,False,13176,0,0,0,0,False,26.3,2025-01-29 01:19:19.717,2025-01-29 01:19:19
BR1_3059744703,420,1654,1738105849596,Arthur Lanches,200,Teemo,3,4,1,1.0,190,21393,25100,9440,19,4,14,False,False,False,11856,0,0,0,0,False,27.6,2025-01-28 23:10:49.596,2025-01-28 23:10:49
BR1_3059702361,420,2224,1738101872376,Arthur Lanches,200,Teemo,4,6,4,1.33,221,31134,56732,12131,20,4,14,False,False,False,15438,0,0,0,0,False,37.1,2025-01-28 22:04:32.376,2025-01-28 22:04:32
BR1_3059670987,420,2047,1738098551101,Arthur Lanches,200,Teemo,12,4,10,5.5,238,21413,37691,16136,22,4,14,True,False,False,19544,1,0,0,0,True,34.1,2025-01-28 21:09:11.101,2025-01-28 21:09:11
