matchId,queueId,gameDuration,gameStartTimestamp,summonerName,teamId,championName,kills,deaths,assists,kda,totalMinionsKilled,totalDamageTaken,totalDamageDealtToChampions,goldEarned,visionScore,summoner1Id,summoner2Id,firstTowerKill,firstBloodAssist,firstBloodKill,champExperience,doubleKills,tripleKills,quadraKills,pentaKills,win,gameDurationMin,gameStartTime,gameStartTimeFormatted
BR1_3052488596,420,1708,1736722310257,Arthur Lanches,100,Teemo,9,4,12,5.25,200,20069,31111,13172,23,6,14,False,False,False,17052,2,2,0,0,True,28.5,2025-01-12 22:51:50.257,2025-01-12 22:51:50
BR1_3052469984,420,1373,1736720542607,Arthur Lanches,100,Teemo,3,2,2,2.5,212,9148,15802,9155,13,4,14,False,False,False,11872,0,0,0,0,False,22.9,2025-01-12 22:22:22.607,2025-01-12 22:22:22
BR1_3052442112,420,2057,1736717830430,Arthur Lanches,200,Teemo,14,3,7,7.0,287,22467,43956,17659,20,4,14,False,True,False,25440,0,0,0,0,True,34.3,2025-01-12 21:37:10.430,2025-01-12 21:37:10
BR1_3052420645,420,1579,1736715749877,Arthur Lanches,200,Teemo,6,5,9,3.0,157,16487,22295,10154,23,4,12,False,False,False,13296,0,0,0,0,True,26.3,2025-01-12 21:02:29.877,2025-01-12 21:02:29
BR1_3052397072,420,1583,1736713304053,Arthur Lanches,200,Teemo,5,4,8,3.25,207,22895,36066,11882,17,4,14,False,False,False,14205,0,0,0,0,False,26.4,2025-01-12 20:21:44.053,2025-01-12 20:21:44
BR1_3052373382,420,1106,1736711358778,Arthur Lanches,100,Teemo,5,1,8,13.0,148,6484,14760,9107,9,4,14,True,False,False,10420,0,0,0,0,True,18.4,2025-01-12 19:49:18.778,2025-01-12 19:49:18
BR1_3052344653,420,1929,1736708500291,Arthur Lanches,100,Teemo,11,2,7,9.0,204,19873,41973,15981,27,4,14,True,False,True,20305,0,0,0,0,True,32.2,2025-01-12 19:01:40.291,2025-01-12 19:01:40
BR1_3052323054,420,1571,1736706054870,Arthur Lanches,200,Teemo,5,1,8,13.0,192,10490,15504,10536,16,4,6,False,False,False,14889,1,0,0,0,True,26.2,2025-01-12 18:20:54.870,2025-01-12 18:20:54
BR1_3052153226,420,2501,1736659860411,Arthur Lanches,100,Teemo,11,4,9,5.0,259,37737,49798,17951,38,6,14,False,False,False,22975,0,0,0,0,True,41.7,2025-01-12 05:31:00.411,2025-01-12 05:31:00
BR1_3051945581,420,1756,1736634744201,Arthur Lanches,100,Teemo,5,2,7,6.0,26,22819,18003,12554,26,6,11,False,False,False,16644,1,0,0,0,True,29.3,2025-01-11 22:32:24.201,2025-01-11 22:32:24
